frame.time_epoch	ip.src	ip.dst	ip.len	tcp.dstport	tcp.srcport	udp.dstport	udp.srcport	frame.protocols
1429224332.271718000	10.3.40.122	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224332.275914000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.284126000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.295035000	10.3.40.145	173.194.207.127	142			19305	60388	eth:ip:udp:data
1429224332.315035000	10.3.40.145	173.194.207.127	147			19305	60388	eth:ip:udp:data
1429224332.335178000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.345836000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224332.346528000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224332.355482000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224332.363153000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224332.375038000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.381989000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.387669000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224332.395661000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.415254000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.434888000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224332.455920000	10.3.40.145	173.194.207.127	145			19305	60388	eth:ip:udp:data
1429224332.471009000	10.3.40.209	10.3.40.145	419			51219	1900	eth:ip:udp:http
1429224332.475043000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.488806000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.494383000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.516346000	10.3.40.145	173.194.207.127	149			19305	60388	eth:ip:udp:data
1429224332.534696000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.555050000	10.3.40.145	173.194.207.127	147			19305	60388	eth:ip:udp:data
1429224332.575161000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.581906000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.595689000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.614923000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224332.636042000	10.3.40.145	173.194.207.127	149			19305	60388	eth:ip:udp:data
1429224332.655273000	10.3.40.145	173.194.207.127	151			19305	60388	eth:ip:udp:data
1429224332.675513000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224332.681774000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.695434000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.714152000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224332.714854000	10.3.40.145	173.194.207.127	146			19305	60388	eth:ip:udp:data
1429224332.734981000	10.3.40.145	173.194.207.127	150			19305	60388	eth:ip:udp:data
1429224332.737386000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224332.755994000	10.3.40.145	173.194.207.127	148			19305	60388	eth:ip:udp:data
1429224332.774686000	10.3.40.145	173.194.207.127	144			19305	60388	eth:ip:udp:data
1429224332.781801000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.795728000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.815684000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.835319000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.844424000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224332.854646000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.867088000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224332.875565000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.880159000	10.3.40.145	10.3.255.255	78			137	137	eth:ip:udp:nbns
1429224332.882072000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224332.895132000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.915197000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.935574000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.954892000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.974989000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224332.995998000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.009775000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.014382000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.035383000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.055446000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.075080000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.084328000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.094940000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.115608000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.134952000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.155166000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.175083000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.181841000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.195578000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.214932000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.235673000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.248083000	10.3.40.217	10.3.40.145	422			51219	1900	eth:ip:udp:http
1429224333.254939000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.275276000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.282145000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.295368000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.314964000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.326072000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224333.334395000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.344625000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224333.345257000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224333.356065000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.374775000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.394520000						5355	61610	eth:ipv6:udp:dns
1429224333.394600000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.394979000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224333.395152000	10.3.40.145	224.0.0.252	62			5355	61610	eth:ip:udp:dns
1429224333.395786000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.396588000						5355	49288	eth:ipv6:udp:dns
1429224333.397011000	10.3.40.145	224.0.0.252	62			5355	49288	eth:ip:udp:dns
1429224333.415625000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.427942000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224333.435328000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.454719000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.475768000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.482008000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.494426000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.515636000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.535631000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.555320000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.574375000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.583693000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.596334000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.614916000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.635654000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.640388000	10.3.40.145	173.194.123.33	41	443	59784			eth:ip:tcp:data
1429224333.648752000	173.194.123.33	10.3.40.145	52	59784	443			eth:ip:tcp
1429224333.655746000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.675302000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.682568000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.694411000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.716338000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.734940000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.755167000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.755526000	10.3.40.145	173.194.207.127	74			19305	60388	eth:ip:udp:data
1429224333.775308000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.782003000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.795416000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.807308000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224333.810118000						5355	49288	eth:ipv6:udp:dns
1429224333.810201000						5355	61610	eth:ipv6:udp:dns
1429224333.810638000	10.3.40.145	224.0.0.252	62			5355	61610	eth:ip:udp:dns
1429224333.810800000	10.3.40.145	224.0.0.252	62			5355	49288	eth:ip:udp:dns
1429224333.814959000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.830823000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224333.835571000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.854900000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.875147000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.881847000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.895776000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.915410000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.934458000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.956839000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.974552000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224333.981934000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224333.994949000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.015490000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.035257000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.050734000	10.3.40.145	173.194.123.54	136	443	59793			eth:ip:tcp:ssl
1429224334.055208000	10.3.40.145	173.194.123.54	134	443	59793			eth:ip:tcp:ssl
1429224334.057749000	10.3.40.145	173.194.123.54	134	443	59793			eth:ip:tcp:ssl
1429224334.058180000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.058853000	10.3.40.145	173.194.123.54	134	443	59793			eth:ip:tcp:ssl
1429224334.063586000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224334.067317000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224334.071539000						1900	62910	eth:ipv6:udp:http
1429224334.075899000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.084099000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.094411000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.115660000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.120663000	173.194.123.54	10.3.40.145	135	59793	443			eth:ip:tcp:ssl
1429224334.120952000	173.194.123.54	10.3.40.145	253	59793	443			eth:ip:tcp:ssl
1429224334.121050000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.122575000	173.194.123.54	10.3.40.145	1096	59793	443			eth:ip:tcp:ssl
1429224334.123125000	173.194.123.54	10.3.40.145	86	59793	443			eth:ip:tcp:ssl
1429224334.123224000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.123541000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224334.129579000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224334.130626000	173.194.123.54	10.3.40.145	330	59793	443			eth:ip:tcp:ssl
1429224334.130744000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.131004000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224334.131006000	173.194.123.54	10.3.40.145	174	59793	443			eth:ip:tcp:ssl
1429224334.131099000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.132490000	173.194.123.54	10.3.40.145	917	59793	443			eth:ip:tcp:ssl
1429224334.132596000	10.3.40.145	173.194.123.54	52	443	59793			eth:ip:tcp
1429224334.134811000	173.194.123.54	10.3.40.145	1470	59793	443			eth:ip:tcp:ssl
1429224334.134935000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.135375000	10.3.40.145	173.194.123.54	82	443	59793			eth:ip:tcp:ssl
1429224334.135696000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224334.135973000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224334.136209000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.144420000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224334.144717000	173.194.123.54	10.3.40.145	89	59793	443			eth:ip:tcp:ssl
1429224334.144719000	173.194.123.54	10.3.40.145	187	59793	443			eth:ip:tcp:ssl
1429224334.144814000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.145045000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224334.146501000	173.194.123.54	10.3.40.145	1072	59793	443			eth:ip:tcp:ssl
1429224334.146860000	173.194.123.54	10.3.40.145	86	59793	443			eth:ip:tcp:ssl
1429224334.146956000	10.3.40.145	173.194.123.54	40	443	59793			eth:ip:tcp
1429224334.148431000	10.3.40.145	173.194.123.54	86	443	59793			eth:ip:tcp:ssl
1429224334.155850000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.174408000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.182568000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.196258000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.196787000	173.194.123.54	10.3.40.145	40	59793	443			eth:ip:tcp
1429224334.214980000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.235182000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.255489000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.274913000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.281775000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.288526000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224334.295186000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.311251000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224334.315888000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.334566000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.345558000	173.194.207.127	10.3.40.145	84			60388	19305	eth:ip:udp:stun
1429224334.346193000	10.3.40.145	173.194.207.127	96			19305	60388	eth:ip:udp:stun
1429224334.354917000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.375745000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.384412000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.395165000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.414763000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.435889000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.455216000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.475150000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.481956000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.495412000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.515711000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.534362000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.556187000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.574786000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.581868000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.594921000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.615805000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.635459000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.654623000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.675917000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.682065000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.694653000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.715004000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.735903000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.745012000	10.3.40.145	173.194.207.127	50			19305	60388	eth:ip:udp:data
1429224334.755453000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.769548000	10.3.40.145	173.194.207.127	84			19305	60388	eth:ip:udp:stun
1429224334.774756000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.783650000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.792135000	173.194.207.127	10.3.40.145	96			60388	19305	eth:ip:udp:stun
1429224334.796190000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.814701000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.835057000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.855144000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.875202000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.882190000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.894564000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.916317000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.935034000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.955022000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.975422000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224334.982621000	173.194.207.127	10.3.40.145	67			60388	19305	eth:ip:udp:rtp
1429224334.995988000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224335.015131000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224335.036613000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
1429224335.054917000	10.3.40.145	173.194.207.127	143			19305	60388	eth:ip:udp:data
