ip.len,frame.time_epoch,,,
67,1429224481.21051,42.110950014,,
127,1429224481.23044,42.1109500142,,
134,1429224481.25189,42.1109500145,,
84,1429224481.26591,42.1109500147,,
134,1429224481.27212,42.1109500147,,
96,1429224481.28651,42.1109500149,,
135,1429224481.29089,42.1109500149,,
138,1429224481.31123,42.1109500152,,
67,1429224481.31135,42.1109500152,,
135,1429224481.32769,42.1109500154,,
134,1429224481.34778,42.1109500156,,
131,1429224481.36859,42.1109500158,,
130,1429224481.38693,42.1109500161,,
132,1429224481.40631,42.1109500163,,
67,1429224481.41043,42.1109500163,,
131,1429224481.42821,42.1109500165,,
131,1429224481.4486,42.1109500168,,
135,1429224481.46884,42.110950017,,
129,1429224481.48871,42.1109500172,,
134,1429224481.50953,42.1109500175,,
67,1429224481.51017,42.1109500175,,
50,1429224481.51391,42.1109500175,,
134,1429224481.52971,42.1109500177,,
130,1429224481.55049,42.1109500179,,
126,1429224481.57011,42.1109500182,,
,1429224481.58923,42.1109500184,,
125,1429224481.59121,42.1109500184,,
133,1429224481.60997,42.1109500186,,
67,1429224481.61047,42.1109500186,,
135,1429224481.63091,42.1109500189,,
137,1429224481.64888,42.1109500191,,
132,1429224481.66981,42.1109500193,,
132,1429224481.69063,42.1109500196,,
128,1429224481.71075,42.1109500198,,
67,1429224481.71145,42.1109500198,,
131,1429224481.73118,42.11095002,,
84,1429224481.74256,42.1109500202,,
96,1429224481.74289,42.1109500202,,
84,1429224481.74613,42.1109500202,,
130,1429224481.74814,42.1109500202,,
96,1429224481.76669,42.1109500204,,
133,1429224481.7676,42.1109500205,,
134,1429224481.7881,42.1109500207,,
,1429224481.78928,42.1109500207,,
136,1429224481.80844,42.1109500209,,
67,1429224481.8104,42.110950021,,
135,1429224481.82827,42.1109500212,,
136,1429224481.84928,42.1109500214,,
136,1429224481.87367,42.1109500217,,
132,1429224481.88982,42.1109500219,,
67,1429224481.91043,42.1109500221,,
136,1429224481.91096,42.1109500221,,
135,1429224481.92808,42.1109500223,,
137,1429224481.95002,42.1109500226,,
135,1429224481.97031,42.1109500228,,
130,1429224481.99059,42.110950023,,
133,1429224482.00794,42.1109500232,,
67,1429224482.01034,42.1109500233,,
94,1429224482.01972,42.1109500234,,
134,1429224482.02906,42.1109500235,,
135,1429224482.04929,42.1109500237,,
131,1429224482.06956,42.110950024,,
126,1429224482.09026,42.1109500242,,
67,1429224482.11035,42.1109500244,,
136,1429224482.11075,42.1109500244,,
132,1429224482.13096,42.1109500247,,
134,1429224482.15137,42.1109500249,,
74,1429224482.16503,42.1109500251,,
132,1429224482.16766,42.1109500251,,
134,1429224482.1879,42.1109500253,,
140,1429224482.20826,42.1109500256,,
67,1429224482.21027,42.1109500256,,
84,1429224482.22633,42.1109500258,,
139,1429224482.22862,42.1109500258,,
96,1429224482.24698,42.110950026,,
136,1429224482.24887,42.110950026,,
128,1429224482.26964,42.1109500263,,
131,1429224482.29019,42.1109500265,,
133,1429224482.30963,42.1109500267,,
67,1429224482.31038,42.1109500267,,
133,1429224482.32961,42.110950027,,
218,1429224482.33043,42.110950027,,
135,1429224482.35035,42.1109500272,,
218,1429224482.35047,42.1109500272,,
138,1429224482.36948,42.1109500274,,
218,1429224482.3704,42.1109500274,,
137,1429224482.38851,42.1109500276,,
,1429224482.38925,42.1109500277,,
218,1429224482.39047,42.1109500277,,
133,1429224482.40873,42.1109500279,,
218,1429224482.41051,42.1109500279,,
136,1429224482.42698,42.1109500281,,
67,1429224482.4303,42.1109500281,,
135,1429224482.44973,42.1109500284,,
139,1429224482.46966,42.1109500286,,
,1429224482.48926,42.1109500288,,
131,1429224482.49076,42.1109500288,,
132,1429224482.51041,42.1109500291,,
132,1429224482.53016,42.1109500293,,
67,1429224482.53033,42.1109500293,,
131,1429224482.55057,42.1109500295,,
136,1429224482.57092,42.1109500298,,
133,1429224482.58778,42.11095003,,
131,1429224482.60687,42.1109500302,,
67,1429224482.63026,42.1109500304,,
131,1429224482.63097,42.1109500305,,
135,1429224482.65089,42.1109500307,,
218,1429224482.67029,42.1109500309,,
129,1429224482.67096,42.1109500309,,
218,1429224482.69084,42.1109500311,,
129,1429224482.69126,42.1109500311,,
84,1429224482.70661,42.1109500313,,
218,1429224482.71056,42.1109500314,,
132,1429224482.71152,42.1109500314,,
135,1429224482.72638,42.1109500316,,
96,1429224482.72715,42.1109500316,,
218,1429224482.73037,42.1109500316,,
84,1429224482.74184,42.1109500317,,
96,1429224482.74215,42.1109500317,,
132,1429224482.74838,42.1109500318,,
218,1429224482.75041,42.1109500318,,
134,1429224482.76832,42.110950032,,
67,1429224482.77029,42.1109500321,,
132,1429224482.78779,42.1109500323,,
132,1429224482.80891,42.1109500325,,
134,1429224482.82999,42.1109500328,,
133,1429224482.84851,42.110950033,,
129,1429224482.86911,42.1109500332,,
67,1429224482.87028,42.1109500332,,
133,1429224482.88795,42.1109500334,,
50,1429224482.89596,42.1109500335,,
132,1429224482.90787,42.1109500337,,
130,1429224482.92804,42.1109500339,,
137,1429224482.94856,42.1109500341,,
129,1429224482.97081,42.1109500344,,
67,1429224482.97124,42.1109500344,,
127,1429224482.98688,42.1109500346,,
132,1429224483.00943,42.1109500348,,
133,1429224483.02976,42.1109500351,,
134,1429224483.05012,42.1109500353,,
137,1429224483.06968,42.1109500355,,
67,1429224483.07039,42.1109500355,,
,1429224483.0798,42.1109500356,,
135,1429224483.08888,42.1109500358,,
,1429224483.08918,42.1109500358,,
135,1429224483.11064,42.110950036,,
134,1429224483.13139,42.1109500362,,
133,1429224483.14776,42.1109500364,,
134,1429224483.16797,42.1109500367,,
67,1429224483.17058,42.1109500367,,
84,1429224483.18686,42.1109500369,,
135,1429224483.18894,42.1109500369,,
,1429224483.1892,42.1109500369,,
96,1429224483.20762,42.1109500371,,
130,1429224483.2083,42.1109500371,,
134,1429224483.22988,42.1109500374,,
132,1429224483.24925,42.1109500376,,
139,1429224483.26953,42.1109500378,,
67,1429224483.27036,42.1109500379,,
135,1429224483.28964,42.1109500381,,
140,1429224483.31023,42.1109500383,,
133,1429224483.33035,42.1109500385,,
130,1429224483.35067,42.1109500388,,
67,1429224483.37047,42.110950039,,
136,1429224483.37097,42.110950039,,
138,1429224483.38657,42.1109500392,,
134,1429224483.40539,42.1109500394,,
50,1429224483.41049,42.1109500395,,
136,1429224483.42769,42.1109500397,,
133,1429224483.44622,42.1109500399,,
134,1429224483.46763,42.1109500401,,
67,1429224483.4703,42.1109500402,,
134,1429224483.48932,42.1109500404,,
136,1429224483.5075,42.1109500406,,
137,1429224483.52769,42.1109500408,,
135,1429224483.54852,42.1109500411,,
140,1429224483.56849,42.1109500413,,
67,1429224483.57043,42.1109500413,,
130,1429224483.58928,42.1109500415,,
133,1429224483.60966,42.1109500418,,
134,1429224483.62925,42.110950042,,
132,1429224483.65006,42.1109500422,,
84,1429224483.66706,42.1109500424,,
141,1429224483.67023,42.1109500425,,
67,1429224483.67027,42.1109500425,,
96,1429224483.68753,42.1109500427,,
139,1429224483.69067,42.1109500427,,
140,1429224483.71026,42.1109500429,,
,1429224483.72736,42.1109500431,,
133,1429224483.73094,42.1109500432,,
84,1429224483.74226,42.1109500433,,
96,1429224483.74254,42.1109500433,,
135,1429224483.75137,42.1109500434,,
133,1429224483.76761,42.1109500436,,
67,1429224483.77047,42.1109500436,,
,1429224483.78923,42.1109500439,,
134,1429224483.79068,42.1109500439,,
142,1429224483.80582,42.110950044,,
132,1429224483.82739,42.1109500443,,
131,1429224483.84755,42.1109500445,,
130,1429224483.86796,42.1109500448,,
67,1429224483.87171,42.1109500448,,
128,1429224483.88866,42.110950045,,
131,1429224483.9073,42.1109500452,,
131,1429224483.92826,42.1109500455,,
141,1429224483.94822,42.1109500457,,
137,1429224483.96845,42.1109500459,,
67,1429224483.97027,42.110950046,,
130,1429224483.98865,42.1109500462,,
139,1429224484.00677,42.1109500464,,
134,1429224484.02905,42.1109500466,,
133,1429224484.04846,42.1109500469,,
131,1429224484.06871,42.1109500471,,
67,1429224484.07037,42.1109500471,,
137,1429224484.08871,42.1109500473,,
133,1429224484.10912,42.1109500476,,
128,1429224484.13018,42.1109500478,,
74,1429224484.14259,42.1109500479,,
84,1429224484.14727,42.110950048,,
134,1429224484.15027,42.110950048,,
96,1429224484.16784,42.1109500482,,
136,1429224484.16953,42.1109500483,,
67,1429224484.17032,42.1109500483,,
139,1429224484.18899,42.1109500485,,
129,1429224484.21083,42.1109500487,,
136,1429224484.22993,42.110950049,,
133,1429224484.24728,42.1109500492,,
135,1429224484.26772,42.1109500494,,
67,1429224484.27043,42.1109500494,,
137,1429224484.29037,42.1109500497,,
138,1429224484.31092,42.1109500499,,
140,1429224484.32686,42.1109500501,,
129,1429224484.3478,42.1109500503,,
134,1429224484.36799,42.1109500506,,
67,1429224484.37037,42.1109500506,,
135,1429224484.38869,42.1109500508,,
135,1429224484.40821,42.110950051,,
134,1429224484.426,42.1109500512,,
139,1429224484.45039,42.1109500515,,
134,1429224484.46644,42.1109500517,,
67,1429224484.47035,42.1109500517,,
135,1429224484.48798,42.1109500519,,
,1429224484.48929,42.110950052,,
137,1429224484.50842,42.1109500522,,
132,1429224484.52889,42.1109500524,,
133,1429224484.54903,42.1109500527,,
132,1429224484.56793,42.1109500529,,
67,1429224484.57028,42.1109500529,,
132,1429224484.58805,42.1109500531,,
140,1429224484.60732,42.1109500533,,
135,1429224484.62751,42.1109500536,,
84,1429224484.62757,42.1109500536,,
135,1429224484.64733,42.1109500538,,
96,1429224484.64802,42.1109500538,,
67,1429224484.67035,42.1109500541,,
131,1429224484.67133,42.1109500541,,
50,1429224484.67427,42.1109500541,,
130,1429224484.68756,42.1109500543,,
,1429224484.68917,42.1109500543,,
135,1429224484.70716,42.1109500545,,
129,1429224484.72731,42.1109500547,,
84,1429224484.74227,42.1109500549,,
96,1429224484.74258,42.1109500549,,
132,1429224484.74774,42.110950055,,
136,1429224484.76835,42.1109500552,,
67,1429224484.77047,42.1109500552,,
134,1429224484.7871,42.1109500554,,
134,1429224484.80773,42.1109500556,,
137,1429224484.82918,42.1109500559,,
135,1429224484.84946,42.1109500561,,
129,1429224484.86989,42.1109500564,,
67,1429224484.87038,42.1109500564,,
137,1429224484.89007,42.1109500566,,
134,1429224484.91034,42.1109500568,,
135,1429224484.93078,42.1109500571,,
139,1429224484.95098,42.1109500573,,
135,1429224484.96634,42.1109500575,,
67,1429224484.97041,42.1109500575,,
132,1429224484.98735,42.1109500577,,
128,1429224485.0101,42.110950058,,
130,1429224485.0301,42.1109500582,,
135,1429224485.05045,42.1109500585,,
67,1429224485.0703,42.1109500587,,
137,1429224485.07068,42.1109500587,,
135,1429224485.08658,42.1109500589,,
133,1429224485.10759,42.1109500591,,
84,1429224485.10775,42.1109500591,,
131,1429224485.12753,42.1109500593,,
96,1429224485.12836,42.1109500594,,
128,1429224485.14805,42.1109500596,,
135,1429224485.16887,42.1109500598,,
67,1429224485.17027,42.1109500598,,
135,1429224485.18724,42.11095006,,
134,1429224485.20965,42.1109500603,,
135,1429224485.22903,42.1109500605,,
136,1429224485.24904,42.1109500608,,
136,1429224485.26975,42.110950061,,
67,1429224485.27027,42.110950061,,
,1429224485.28919,42.1109500612,,
133,1429224485.2894,42.1109500612,,
129,1429224485.30908,42.1109500614,,
135,1429224485.32962,42.1109500617,,
135,1429224485.35033,42.1109500619,,
218,1429224485.3704,42.1109500622,,
132,1429224485.37061,42.1109500622,,
,1429224485.38918,42.1109500624,,
135,1429224485.38988,42.1109500624,,
218,1429224485.3906,42.1109500624,,
138,1429224485.40889,42.1109500626,,
218,1429224485.4106,42.1109500626,,
135,1429224485.42767,42.1109500628,,
218,1429224485.43036,42.1109500629,,
134,1429224485.4468,42.110950063,,
218,1429224485.45043,42.1109500631,,
132,1429224485.46963,42.1109500633,,
218,1429224485.47032,42.1109500633,,
131,1429224485.48677,42.1109500635,,
67,1429224485.49032,42.1109500635,,
134,1429224485.50853,42.1109500638,,
132,1429224485.52871,42.110950064,,
134,1429224485.54906,42.1109500642,,
129,1429224485.56937,42.1109500645,,
84,1429224485.58801,42.1109500647,,
129,1429224485.58974,42.1109500647,,
67,1429224485.59015,42.1109500647,,
96,1429224485.6086,42.1109500649,,
131,1429224485.6101,42.1109500649,,
132,1429224485.63063,42.1109500652,,
132,1429224485.65081,42.1109500654,,
128,1429224485.66692,42.1109500656,,
129,1429224485.68702,42.1109500658,,
67,1429224485.69021,42.1109500659,,
133,1429224485.70811,42.1109500661,,
136,1429224485.72771,42.1109500663,,
84,1429224485.7422,42.1109500665,,
96,1429224485.74248,42.1109500665,,
134,1429224485.74876,42.1109500665,,
50,1429224485.76024,42.1109500667,,
133,1429224485.76851,42.1109500668,,
137,1429224485.78892,42.110950067,,
67,1429224485.79033,42.110950067,,
133,1429224485.8088,42.1109500672,,
133,1429224485.82929,42.1109500675,,
135,1429224485.84902,42.1109500677,,
133,1429224485.86775,42.1109500679,,
133,1429224485.889,42.1109500682,,
,1429224485.88917,42.1109500682,,
67,1429224485.89025,42.1109500682,,
136,1429224485.91005,42.1109500684,,
136,1429224485.93023,42.1109500686,,
134,1429224485.95063,42.1109500689,,
135,1429224485.9693,42.1109500691,,
132,1429224485.988,42.1109500693,,
67,1429224485.99042,42.1109500693,,
133,1429224486.00794,42.1109500695,,
135,1429224486.03049,42.1109500698,,
134,1429224486.0507,42.11095007,,
84,1429224486.06822,42.1109500702,,
131,1429224486.07083,42.1109500703,,
130,1429224486.08634,42.1109500704,,
96,1429224486.08912,42.1109500705,,
,1429224486.08915,42.1109500705,,
67,1429224486.09061,42.1109500705,,
128,1429224486.10755,42.1109500707,,
137,1429224486.12754,42.1109500709,,
134,1429224486.14834,42.1109500712,,
249,1429224486.1603,42.1109500713,,
489,1429224486.16053,42.1109500713,,
52,1429224486.16727,42.1109500714,,
52,1429224486.16764,42.1109500714,,
133,1429224486.16897,42.1109500714,,
136,1429224486.18896,42.1109500716,,
67,1429224486.19028,42.1109500716,,
128,1429224486.20877,42.1109500719,,
177,1429224486.22489,42.110950072,,
1129,1429224486.22497,42.110950072,,
98,1429224486.22498,42.110950072,,
52,1429224486.22514,42.1109500721,,
98,1429224486.22687,42.1109500721,,
134,1429224486.22769,42.1109500721,,
52,1429224486.23356,42.1109500721,,
134,1429224486.2481,42.1109500723,,
128,1429224486.26933,42.1109500726,,
131,1429224486.28945,42.1109500728,,
67,1429224486.29034,42.1109500728,,
137,1429224486.3093,42.110950073,,
138,1429224486.32936,42.1109500733,,
130,1429224486.34948,42.1109500735,,
139,1429224486.37052,42.1109500737,,
129,1429224486.39024,42.110950074,,
67,1429224486.39052,42.110950074,,
138,1429224486.41072,42.1109500742,,
131,1429224486.4269,42.1109500744,,
129,1429224486.44704,42.1109500746,,
135,1429224486.46808,42.1109500749,,
136,1429224486.48826,42.1109500751,,
67,1429224486.49075,42.1109500751,,
125,1429224486.50576,42.1109500753,,
,1429224486.5154,42.1109500754,,
138,1429224486.52607,42.1109500755,,
133,1429224486.54828,42.1109500758,,
84,1429224486.5484,42.1109500758,,
136,1429224486.56812,42.110950076,,
96,1429224486.56896,42.110950076,,
131,1429224486.58815,42.1109500763,,
,1429224486.58918,42.1109500763,,
67,1429224486.59022,42.1109500763,,
129,1429224486.60886,42.1109500765,,
50,1429224486.61523,42.1109500766,,
139,1429224486.62771,42.1109500767,,
136,1429224486.64976,42.110950077,,
130,1429224486.66905,42.1109500772,,
136,1429224486.68883,42.1109500774,,
67,1429224486.6906,42.1109500774,,
139,1429224486.70808,42.1109500776,,
136,1429224486.72916,42.1109500779,,
84,1429224486.74244,42.110950078,,
96,1429224486.74275,42.110950078,,
128,1429224486.74888,42.1109500781,,
140,1429224486.7693,42.1109500783,,
135,1429224486.78936,42.1109500786,,
67,1429224486.79014,42.1109500786,,
127,1429224486.80921,42.1109500788,,
218,1429224486.81058,42.1109500788,,
132,1429224486.8299,42.110950079,,
218,1429224486.83069,42.1109500791,,
218,1429224486.8505,42.1109500793,,
138,1429224486.85159,42.1109500793,,
137,1429224486.87028,42.1109500795,,
218,1429224486.87034,42.1109500795,,
218,1429224486.89033,42.1109500797,,
137,1429224486.89087,42.1109500798,,
134,1429224486.90653,42.1109500799,,
67,1429224486.91059,42.11095008,,
137,1429224486.92766,42.1109500802,,
130,1429224486.94712,42.1109500804,,
125,1429224486.9669,42.1109500806,,
131,1429224486.98704,42.1109500809,,
129,1429224487.00949,42.1109500811,,
67,1429224487.01058,42.1109500811,,
129,1429224487.02689,42.1109500813,,
84,1429224487.0285,42.1109500813,,
96,1429224487.04897,42.1109500816,,
140,1429224487.04915,42.1109500816,,
135,1429224487.06956,42.1109500818,,
131,1429224487.08879,42.110950082,,
,1429224487.08914,42.1109500821,,
129,1429224487.10924,42.1109500823,,
67,1429224487.11054,42.1109500823,,
137,1429224487.12957,42.1109500825,,
136,1429224487.14942,42.1109500827,,
74,1429224487.16469,42.1109500829,,
136,1429224487.16953,42.110950083,,
135,1429224487.18983,42.1109500832,,
94,1429224487.20977,42.1109500834,,
137,1429224487.20986,42.1109500834,,
67,1429224487.21062,42.1109500835,,
128,1429224487.2301,42.1109500837,,
218,1429224487.23033,42.1109500837,,
218,1429224487.25043,42.1109500839,,
130,1429224487.25062,42.1109500839,,
218,1429224487.27025,42.1109500841,,
129,1429224487.27096,42.1109500842,,
135,1429224487.2866,42.1109500843,,
218,1429224487.29051,42.1109500844,,
130,1429224487.30682,42.1109500846,,
218,1429224487.31024,42.1109500846,,
137,1429224487.32785,42.1109500848,,
218,1429224487.33042,42.1109500848,,
131,1429224487.34834,42.1109500851,,
218,1429224487.35058,42.1109500851,,
129,1429224487.36869,42.1109500853,,
218,1429224487.37072,42.1109500853,,
130,1429224487.38929,42.1109500855,,
67,1429224487.39034,42.1109500855,,
126,1429224487.40997,42.1109500858,,
125,1429224487.42985,42.110950086,,
50,1429224487.43036,42.110950086,,
131,1429224487.45022,42.1109500862,,
218,1429224487.47039,42.1109500865,,
134,1429224487.47055,42.1109500865,,
130,1429224487.48946,42.1109500867,,
218,1429224487.49153,42.1109500867,,
137,1429224487.50717,42.1109500869,,
84,1429224487.50965,42.1109500869,,
218,1429224487.51035,42.1109500869,,
135,1429224487.5264,42.1109500871,,
96,1429224487.53012,42.1109500872,,
218,1429224487.53022,42.1109500872,,
134,1429224487.54593,42.1109500873,,
218,1429224487.55035,42.1109500874,,
136,1429224487.56665,42.1109500876,,
218,1429224487.57028,42.1109500876,,
136,1429224487.58871,42.1109500878,,
67,1429224487.59029,42.1109500879,,
129,1429224487.60791,42.1109500881,,
138,1429224487.62847,42.1109500883,,
138,1429224487.64825,42.1109500885,,
136,1429224487.66879,42.1109500888,,
136,1429224487.69023,42.110950089,,
67,1429224487.69039,42.110950089,,
135,1429224487.70962,42.1109500892,,
136,1429224487.72999,42.1109500895,,
84,1429224487.74207,42.1109500896,,
96,1429224487.7424,42.1109500896,,
133,1429224487.75069,42.1109500897,,
136,1429224487.77001,42.1109500899,,
111,1429224487.78068,42.1109500901,,
139,1429224487.78703,42.1109500901,,
67,1429224487.79051,42.1109500902,,
139,1429224487.80797,42.1109500904,,
52,1429224487.81946,42.1109500905,,
138,1429224487.83047,42.1109500906,,
133,1429224487.84672,42.1109500908,,
74,1429224487.84785,42.1109500908,,
129,1429224487.8681,42.1109500911,,
134,1429224487.88547,42.1109500913,,
,1429224487.88916,42.1109500913,,
67,1429224487.89035,42.1109500913,,
135,1429224487.90766,42.1109500915,,
136,1429224487.92812,42.1109500918,,
139,1429224487.94942,42.110950092,,
133,1429224487.96765,42.1109500922,,
128,1429224487.98871,42.1109500925,,
84,1429224487.98898,42.1109500925,,
67,1429224487.99031,42.1109500925,,
96,1429224488.0094,42.1109500927,,
132,1429224488.00958,42.1109500927,,
133,1429224488.03102,42.110950093,,
251,1429224488.03961,42.1109500931,,
2888,1429224488.03973,42.1109500931,,
106,1429224488.03974,42.1109500931,,
707,1429224488.03984,42.1109500931,,
52,1429224488.04631,42.1109500931,,
52,1429224488.04654,42.1109500931,,
52,1429224488.04665,42.1109500931,,
52,1429224488.04666,42.1109500931,,
127,1429224488.05022,42.1109500932,,
129,1429224488.06946,42.1109500934,,
178,1429224488.08976,42.1109500936,,
377,1429224488.08979,42.1109500936,,
98,1429224488.0898,42.1109500936,,
52,1429224488.08985,42.1109500936,,
218,1429224488.09073,42.1109500936,,
133,1429224488.09151,42.1109500937,,
98,1429224488.09218,42.1109500937,,
52,1429224488.0988,42.1109500937,,
52,1429224488.0995,42.1109500937,,
133,1429224488.11067,42.1109500939,,
218,1429224488.11538,42.1109500939,,
218,1429224488.13061,42.1109500941,,
134,1429224488.13161,42.1109500941,,
52,1429224488.13482,42.1109500942,,
131,1429224488.14736,42.1109500943,,
218,1429224488.15348,42.1109500944,,
128,1429224488.16789,42.1109500945,,
218,1429224488.17042,42.1109500946,,
138,1429224488.18812,42.1109500948,,
218,1429224488.19049,42.1109500948,,
137,1429224488.2086,42.110950095,,
218,1429224488.21026,42.110950095,,
135,1429224488.22873,42.1109500952,,
218,1429224488.23026,42.1109500953,,
133,1429224488.2492,42.1109500955,,
218,1429224488.25037,42.1109500955,,
,1429224488.26081,42.1109500956,,
133,1429224488.26934,42.1109500957,,
218,1429224488.27029,42.1109500957,,
127,1429224488.28976,42.1109500959,,
218,1429224488.29065,42.110950096,,
132,1429224488.31012,42.1109500962,,
67,1429224488.31078,42.1109500962,,
132,1429224488.32966,42.1109500964,,
136,1429224488.34909,42.1109500966,,
135,1429224488.36935,42.1109500969,,
131,1429224488.39075,42.1109500971,,
135,1429224488.40963,42.1109500973,,
67,1429224488.41029,42.1109500973,,
129,1429224488.42998,42.1109500976,,
130,1429224488.45124,42.1109500978,,
84,1429224488.46919,42.110950098,,
130,1429224488.47065,42.110950098,,
131,1429224488.48913,42.1109500983,,
96,1429224488.4898,42.1109500983,,
67,1429224488.51026,42.1109500985,,
135,1429224488.511,42.1109500985,,
134,1429224488.53251,42.1109500988,,
50,1429224488.54851,42.1109500989,,
132,1429224488.54954,42.110950099,,
134,1429224488.56953,42.1109500992,,
136,1429224488.59029,42.1109500994,,
67,1429224488.6105,42.1109500997,,
140,1429224488.61091,42.1109500997,,
142,1429224488.62707,42.1109500999,,
218,1429224488.63029,42.1109500999,,
137,1429224488.64732,42.1109501001,,
218,1429224488.65048,42.1109501001,,
139,1429224488.66732,42.1109501003,,
218,1429224488.67043,42.1109501004,,
137,1429224488.68821,42.1109501006,,
,1429224488.68916,42.1109501006,,
218,1429224488.69039,42.1109501006,,
136,1429224488.7086,42.1109501008,,
218,1429224488.71041,42.1109501008,,
134,1429224488.72869,42.110950101,,
218,1429224488.73035,42.110950101,,
84,1429224488.74258,42.1109501012,,
96,1429224488.74292,42.1109501012,,
129,1429224488.74896,42.1109501013,,
218,1429224488.75062,42.1109501013,,
129,1429224488.76955,42.1109501015,,
218,1429224488.77044,42.1109501015,,
128,1429224488.79031,42.1109501017,,
218,1429224488.79104,42.1109501017,,
131,1429224488.81034,42.110950102,,
218,1429224488.8104,42.110950102,,
218,1429224488.83066,42.1109501022,,
125,1429224488.83151,42.1109501022,,
218,1429224488.85104,42.1109501024,,
127,1429224488.85155,42.1109501024,,
130,1429224488.86734,42.1109501026,,
218,1429224488.87042,42.1109501027,,
129,1429224488.88826,42.1109501029,,
218,1429224488.89033,42.1109501029,,
130,1429224488.90793,42.1109501031,,
218,1429224488.91039,42.1109501031,,
136,1429224488.92866,42.1109501033,,
218,1429224488.93027,42.1109501034,,
136,1429224488.94903,42.1109501036,,
84,1429224488.94934,42.1109501036,,
67,1429224488.95037,42.1109501036,,
134,1429224488.96832,42.1109501038,,
96,1429224488.96988,42.1109501038,,
,1429224488.98913,42.110950104,,
136,1429224488.98959,42.110950104,,
132,1429224489.00685,42.1109501042,,
133,1429224489.02756,42.1109501045,,
130,1429224489.04958,42.1109501047,,
67,1429224489.05018,42.1109501047,,
129,1429224489.06776,42.110950105,,
128,1429224489.09018,42.1109501052,,
126,1429224489.10919,42.1109501054,,
132,1429224489.1289,42.1109501057,,
127,1429224489.14927,42.1109501059,,
67,1429224489.15036,42.1109501059,,
129,1429224489.16973,42.1109501061,,
124,1429224489.1902,42.1109501064,,
50,1429224489.19768,42.1109501065,,
128,1429224489.2104,42.1109501066,,
127,1429224489.23056,42.1109501068,,
125,1429224489.24717,42.110950107,,
67,1429224489.2503,42.1109501071,,
130,1429224489.26668,42.1109501073,,
129,1429224489.28717,42.1109501075,,
139,1429224489.30729,42.1109501077,,
136,1429224489.32753,42.110950108,,
139,1429224489.34769,42.1109501082,,
67,1429224489.35034,42.1109501082,,
135,1429224489.36805,42.1109501084,,
137,1429224489.38737,42.1109501087,,
129,1429224489.40896,42.1109501089,,
131,1429224489.42901,42.1109501091,,
84,1429224489.42953,42.1109501091,,
131,1429224489.44844,42.1109501094,,
96,1429224489.45018,42.1109501094,,
67,1429224489.45041,42.1109501094,,
131,1429224489.4694,42.1109501096,,
133,1429224489.4882,42.1109501098,,
,1429224489.48912,42.1109501098,,
131,1429224489.50984,42.1109501101,,
218,1429224489.51054,42.1109501101,,
135,1429224489.52993,42.1109501103,,
218,1429224489.53049,42.1109501103,,
218,1429224489.55047,42.1109501105,,
133,1429224489.55331,42.1109501106,,
131,1429224489.56933,42.1109501108,,
218,1429224489.57048,42.1109501108,,
128,1429224489.59126,42.110950111,,
218,1429224489.59141,42.110950111,,
137,1429224489.60725,42.1109501112,,
218,1429224489.61045,42.1109501112,,
130,1429224489.62708,42.1109501114,,
218,1429224489.63229,42.1109501115,,
130,1429224489.64774,42.1109501117,,
218,1429224489.65069,42.1109501117,,
129,1429224489.66789,42.1109501119,,
218,1429224489.67041,42.1109501119,,
133,1429224489.68821,42.1109501121,,
218,1429224489.69028,42.1109501122,,
130,1429224489.70888,42.1109501124,,
218,1429224489.71049,42.1109501124,,
125,1429224489.72919,42.1109501126,,
218,1429224489.73038,42.1109501126,,
84,1429224489.74199,42.1109501128,,
96,1429224489.74235,42.1109501128,,
128,1429224489.74915,42.1109501128,,
218,1429224489.75053,42.1109501129,,
128,1429224489.76884,42.1109501131,,
218,1429224489.77043,42.1109501131,,
129,1429224489.78911,42.1109501133,,
,1429224489.78912,42.1109501133,,
67,1429224489.79016,42.1109501133,,
133,1429224489.81016,42.1109501135,,
127,1429224489.82822,42.1109501138,,
148,1429224489.84873,42.110950114,,
98,1429224489.84899,42.110950114,,
148,1429224489.84929,42.110950114,,
144,1429224489.84945,42.110950114,,
145,1429224489.84962,42.110950114,,
130,1429224489.8506,42.110950114,,
52,1429224489.85564,42.1109501141,,
52,1429224489.85579,42.1109501141,,
52,1429224489.85613,42.1109501141,,
52,1429224489.85633,42.1109501141,,
52,1429224489.85657,42.1109501141,,
98,1429224489.85772,42.1109501141,,
129,1429224489.86963,42.1109501142,,
136,1429224489.88797,42.1109501144,,
67,1429224489.89024,42.1109501145,,
199,1429224489.89188,42.1109501145,,
52,1429224489.89191,42.1109501145,,
347,1429224489.89192,42.1109501145,,
98,1429224489.89193,42.1109501145,,
52,1429224489.89211,42.1109501145,,
98,1429224489.89295,42.1109501145,,
148,1429224489.89966,42.1109501146,,
52,1429224489.9065,42.1109501147,,
84,1429224489.90978,42.1109501147,,
134,1429224489.90987,42.1109501147,,
152,1429224489.91416,42.1109501147,,
470,1429224489.91418,42.1109501147,,
98,1429224489.91419,42.1109501147,,
52,1429224489.91424,42.1109501147,,
98,1429224489.91497,42.1109501148,,
147,1429224489.92004,42.1109501148,,
101,1429224489.92338,42.1109501149,,
340,1429224489.92341,42.1109501149,,
52,1429224489.92347,42.1109501149,,
1051,1429224489.92543,42.1109501149,,
98,1429224489.92544,42.1109501149,,
52,1429224489.92568,42.1109501149,,
